Date,Log_Return,Volatility_21d,Momentum_21d,MA_Dist_50d,Drawdown_252d,Volume_Ratio_21d
2014-11-25,-0.1660183002321733,0.7239422448086638,0.144856040877958,-0.11382867678729089,0.09683637881157799,0.08203901357492063
2014-11-26,-0.5935320613844791,0.7314397544948755,0.005523310619605284,-0.17524696954781593,0.05583384393926363,-0.6843407755742477
2014-11-27,0.05747984657836249,0.6253200467361993,0.3048359396692527,-0.14708569922832876,0.06347271902629738,-1.6958480504918063
2014-11-28,0.48519385324468184,0.6156348197842326,0.2572603161580882,-0.06244841161677291,0.10329406959385602,-0.15622928445642778
2014-12-01,0.17087454442236605,0.600086318565203,0.38611994890268025,-0.023752236946893723,0.11973507202007969,-1.357108986559833
2014-12-02,0.1135741135168544,0.5626242624059495,0.566865395542625,0.014094782619324975,0.131898383298596,-1.2908999828758896
2014-12-03,-0.5324100703736354,0.5761705504881204,0.44365231471248545,-0.04933099999828155,0.09485040398613839,-1.179355976278124
2014-12-04,-0.4695378785378828,0.5738163431667607,0.2511034274803184,-0.10382206818386314,0.06308484872856149,-1.0346187004684217
2014-12-05,0.5219726455194512,0.5646473213890995,0.21006037868639202,-0.01037000695912439,0.1056856674491056,-0.951705799370128
2014-12-08,-1.2273323732270278,0.5989871222298551,0.11801236218982455,-0.18619945727972917,0.01786917809789957,-0.5505220516198436
2014-12-09,-0.838120504481927,0.4977702751191379,-0.2881715770571192,-0.29438647701804493,-0.03906903395837333,0.9703613665048183
2014-12-10,-0.5349490631139706,0.502621100998007,-0.36326225110219384,-0.35625235125950117,-0.0734670145376166,-0.8321363777808416
2014-12-11,0.3017152155578485,-0.16580554299108988,-0.8425565394201947,-0.3007663435276243,-0.049134474403226526,1.0059747363987468
2014-12-12,0.12375298544719897,-0.1577739978978994,-0.7990208747076081,-0.27461630545077037,-0.037171105511199294,-0.5522145108444899
2014-12-15,-0.6478624031574649,-0.24497024009113952,-0.6726585530912608,-0.3648408152138619,-0.07946044447808297,-0.46191607058038986
2014-12-16,-1.634176221898451,-0.1707224255029547,-0.7725912236817442,-0.5830979122957836,-0.18689083364254003,1.3337631517491924
2014-12-17,-0.7034520594475429,-0.18526042396233824,-0.7388656773489286,-0.6639177551788314,-0.22970325058376306,2.1362199386400658
2014-12-18,-0.8210537395664028,-0.1929978078317619,-0.8813037608249441,-0.7540382731253228,-0.278943949741,2.126500858164267
2014-12-19,0.5531210961531967,-0.280397163952699,-0.5883773198768802,-0.6667331131704468,-0.2410615920210692,0.27367270900701457
2014-12-22,1.217371966775165,-0.19776605200098363,-0.3466649606802365,-0.48329450812126495,-0.1585452794568172,0.13446685411344864
2014-12-23,0.19001771685906266,-0.44472172203228333,-0.5906157159985608,-0.43564807084505763,-0.1427623833610102,-0.5095712752822651
2014-12-24,-1.1157119323547053,-0.40095597615358736,-0.7095252892720659,-0.5669522615178674,-0.21349733736712423,-0.6531092442836176
2014-12-25,-0.36648625480245345,-0.40674167311805376,-0.6814479300912271,-0.5963534056879181,-0.23421603094105528,-1.3070938134056396
2014-12-26,0.7597296809975829,-0.35790274235273467,-0.5932105547076829,-0.4739599857864393,-0.18182574606517074,-0.47578347930678844
2014-12-29,-1.4367112286982473,-0.31401792173551507,-0.8297444025493448,-0.6471666146852069,-0.2714578557421174,-0.973322568635179
2014-12-30,-0.2265521041626406,-0.3257348485616297,-0.8767446786552037,-0.6546866724040038,-0.2828161971794236,-0.94603899220917
2014-12-31,0.8301590690106385,-0.2692260174735973,-0.7915345115686384,-0.5227215830281422,-0.22725301491651181,-0.7634531725433948
2015-01-01,-0.5927304488559726,-0.26759630046835053,-0.7987881505497022,-0.5871724331695345,-0.2621798117269263,-1.5381753604193915
2015-01-02,0.027270370661397425,-0.26473145358227007,-0.7385972446097567,-0.5676424906729806,-0.2575788056708423,-1.5449354113092153
2015-01-05,-4.070835026715576,0.2587920717541331,-1.2578884373553716,-1.0616022625896362,-0.4958966813262192,3.0210452999120894
2015-01-06,1.175367394883274,0.3248441700429185,-0.9964165015921363,-0.8990116796507089,-0.42705965576727917,0.3319870322089044
2015-01-07,0.7745450362309493,0.3571420078963328,-0.8084611873641924,-0.7869501673432282,-0.37918215124868704,0.5957726221767516
2015-01-08,-1.1566767886499256,0.3789381266539894,-0.8821549357540909,-0.9136203214630326,-0.4437474032372775,-0.057321689002714345
2015-01-09,0.6733229565049307,0.39825678410461995,-0.8382967773731903,-0.8134072718563495,-0.4022689516889616,-0.14324197878712636
2015-01-12,-2.4130791197548542,0.5212259796625082,-1.1268950259450439,-1.0904948460721513,-0.535136495427963,-0.13272906605226345
2015-01-13,-5.0197532507013465,1.05859601736135,-1.5690531461502832,-1.6105413405190125,-0.781545492536943,5.895156587574663
2015-01-14,-6.984067374236787,1.8448511193409247,-2.027383661547567,-2.2048348297387226,-1.0621702805707516,7.422696382369416
2015-01-15,4.744806829193972,2.359767089483117,-1.559815005532335,-1.7687762971513772,-0.8756609740049183,5.170135718373851
2015-01-16,-0.28960052662081504,2.360834624912903,-1.5093622277055132,-1.7697247789447768,-0.8859262671759972,1.0426228870192618
2015-01-19,0.8888656581315778,2.374849398407959,-1.4770123557213013,-1.6540295732977017,-0.8461812174922513,-0.827923449473633
2015-01-20,-0.5314828875692283,2.3206276686520817,-1.6415154749540775,-1.674452577756051,-0.8670173660107118,-0.31553986951764196
2015-01-21,2.0326411958107067,2.4220448763852,-1.4679108737655955,-1.427108634405783,-0.7754579193203276,0.18525474290808847
2015-01-22,0.780687377650621,2.44405405937966,-1.2774278658875464,-1.3009419211767905,-0.7372111822915661,0.4324901600677019
2015-01-23,-0.11144188356117371,2.4460342552581307,-1.2508535505899279,-1.2747133126357804,-0.7403078684550438,-0.4320357720516833
2015-01-26,4.6478797314482705,2.803116167863278,-0.8156314509982742,-0.6805672509253826,-0.5017785738995142,5.710560654116102
2015-01-27,-1.1332610674011196,2.7945242687940075,-0.7791645504977563,-0.7945873685235733,-0.5605264887041694,0.6955836459420406
2015-01-28,-3.5212233457453355,2.9342533322345896,-1.1555334795219057,-1.1816479915999505,-0.734220384898691,0.559593015091585
2015-01-29,-0.09565671317121699,2.9129941718387657,-1.2538750739014006,-1.1603385217316993,-0.7365824845274136,-0.3635891385533296
2015-01-30,-0.9457328035302688,2.91569947047535,-1.2905582920123204,-1.2357709898632727,-0.7782313802356918,-0.7987211666730264
2015-02-02,1.4389064237423614,2.9624486116965887,-1.141167942213567,-1.0324875246647616,-0.7088713663626752,-0.579631499041838
2015-02-03,-1.4211989103651421,2.7863298177182663,-0.8405007961689108,-1.1601028591799571,-0.773277919685757,0.10982425545732481
2015-02-04,-0.09880315085251797,2.7543121073212364,-0.9884929382991884,-1.1340977763743538,-0.7757164995188178,-0.8483092579303765
2015-02-05,-1.3274712461055633,2.7457039083555514,-1.2189586805961852,-1.2458603828044483,-0.8329602737513928,-1.1164571087038113
2015-02-06,0.6399886874536411,2.7543755241603876,-1.0230100815186325,-1.1322642446744682,-0.8026695401598951,-0.9964642849872891
2015-02-09,-0.3301245419764392,2.7376354104526155,-1.1339325739903394,-1.1278300041739158,-0.8153381766806764,-0.7922899534664095
2015-02-10,-0.08140082126008477,2.678496609485352,-0.8702009502982763,-1.0933128201554065,-0.816930542951548,-1.235900850281134
2015-02-11,-0.13244012349970505,2.3237441229454445,-0.24412914790826762,-1.0654427919418226,-0.8207734714839713,-1.4158625567493628
2015-02-12,0.296250985746279,1.4170225021995804,0.9060912622507395,-0.9873894392205681,-0.805619273152317,-1.435696072456353
2015-02-13,1.7008599846364605,0.999658983290958,0.39010792245486736,-0.7307315040228739,-0.7253358597778048,0.9046202989336557
2015-02-16,-0.2426010098568125,0.9987808503845523,0.39767302643357344,-0.720726552928152,-0.7346434020195226,-0.26490666398058027
2015-02-17,1.1497443889824468,1.0101989525908692,0.4398864409431259,-0.5299107176412297,-0.6772527642761546,-0.3600382654988326
2015-02-18,-0.9320747007643886,1.026763526990097,0.37522026941995057,-0.6174414429044326,-0.7200533460626615,-0.5424087100844556
2015-02-19,0.4395909652001086,0.935368331934115,0.12665905964657123,-0.5189849766001343,-0.6968021087000458,-1.0890190379312852
2015-02-20,0.3764865077197098,0.9240996073088399,0.06571907879032368,-0.42708161023877916,-0.676259687203172,-0.5890964735857669
2015-02-23,-0.6369012664379281,0.9340655880278994,-0.01225228038997394,-0.47643882057830456,-0.7049756279353461,-1.208972160483709
2015-02-24,-0.06461961155011449,0.27300371551531943,-0.6522391035521867,-0.4515068988409879,-0.7058981423813477,-1.199736398381362
2015-02-25,-0.200596975008611,0.24353004053297225,-0.5336372386634152,-0.44717445812252776,-0.713331247164798,-1.4003354841472022
2015-02-26,-0.17411138750698668,-0.22734550276204635,-0.07541790365521804,-0.44131024929113283,-0.7194658023592255,-1.086351869202703
2015-02-27,2.0290013115300822,-0.047188642920771844,0.24390488954200476,-0.11872205908979641,-0.6172120381393091,2.2321556907613904
2015-03-02,2.3656563992440485,0.10124460608914315,0.790293847465162,0.28162387171342307,-0.48886893059179026,1.7243629200542017
2015-03-03,0.5868012986811535,0.04805117627516703,0.6437218136925231,0.40736361122729137,-0.45342515270492056,2.6034616613823998
2015-03-04,-0.9520713556380447,-0.004101195780928871,0.7238879441130494,0.27543069382354873,-0.5040172113460866,1.658351520955159
2015-03-05,0.2827908911080484,-0.00806697190760025,0.7900523818764583,0.3462671179703725,-0.48588396111600973,1.53918362319177
2015-03-06,-0.4131213498221023,-0.09439216369364829,0.9521530214877238,0.3066213505758576,-0.506185555146467,0.2584082420512348
2015-03-09,1.7090706326422826,-0.015157285626977697,1.1482340275754102,0.6152157992561551,-0.4069755775348587,2.937603346803703
2015-03-10,0.17092094933412244,-0.032322834771832364,1.2426305069497963,0.6613310135961207,-0.3943245144256252,3.352396466168938
2015-03-11,0.41336962154380424,-0.040260800892681164,1.337447371860518,0.7535423088950672,-0.36718345621303794,0.3128964186181749
2015-03-12,-0.24566672056590774,-0.03500027363409774,1.3156069036112676,0.7259000034956947,-0.3790822697157056,0.1296104888587845
2015-03-13,-0.954150800235154,0.032630488060669954,1.0799619480207396,0.577294394589918,-0.4320659262121208,-0.03087904763437551
2015-03-16,0.48771072102252655,-0.04858538567627824,0.8607795260668999,0.6645019514977358,-0.40118191066035513,-0.7922244407606135
2015-03-17,-0.5613544644899867,-0.03147719102955083,0.8046839675675722,0.5739296304218585,-0.4310787667164961,-0.7755109555776108
2015-03-18,-3.197421841642309,0.3386485317196214,0.09773198392381345,0.06649545212861342,-0.6026924551491655,2.0688077264812597
2015-03-19,0.47740328749518746,0.3116504369262205,0.31552465307827277,0.15792499074781283,-0.5754925798040508,1.5513050461686333
2015-03-20,0.04633873019632152,0.30740147390388173,0.25369847856875327,0.1836173527824549,-0.5706684990136242,-1.1630069622716876
2015-03-23,0.5062784651047385,0.31059876723361285,0.27401209998342757,0.27380380773714685,-0.5413415235891081,-0.8155828548584618
2015-03-24,-2.4577440083971505,0.49577674816874834,-0.0028796101991866827,-0.1136546142812795,-0.665588950322809,0.45191105804560044
2015-03-25,0.0260901151350995,0.4956962198549471,0.010509713701500882,-0.1271834220053414,-0.6620515839666883,0.05119261917576483
2015-03-26,0.23029492632388107,0.4958862091496209,0.07468306246653258,-0.0993185011095416,-0.6483312325609223,-0.7398831366745435
2015-03-27,-0.22259038826928204,0.49652472996772257,0.0674156607041069,-0.13983680127724296,-0.6571627684663761,-1.3649286336847095
2015-03-30,0.013286761692067902,0.3619947717155073,-0.22432337180410297,-0.14251478833047065,-0.6542424440402185,-0.900802496921865
2015-03-31,-0.4376790317866836,0.1449571273659961,-0.5979984330553768,-0.21234153814701606,-0.6736449249533165,-0.8855663540043255
2015-04-01,0.31685591920408374,0.13142820654000958,-0.632124141775173,-0.16562177959473348,-0.6557349287781091,-0.8024433033296099
2015-04-02,0.6240447483019237,0.13439847007596617,-0.42834685036438175,-0.07152437733734542,-0.6220479540844519,-0.4871157824178404
2015-04-03,0.10622952613822836,0.12976826639900257,-0.4517253232740511,-0.05597784224350427,-0.6143092871246993,-0.6914586434173728
2015-04-06,0.0886454347457733,0.12923802328996944,-0.3849148156678412,-0.028992092588741126,-0.6074344071386848,-0.9293347880424727
2015-04-07,-0.310934072232693,-0.010514478194676973,-0.6470281978618367,-0.06601761534961965,-0.6210197301883734,-0.9617481105775739
2015-04-08,-1.002066190775796,0.0043416477355646705,-0.7911184435738526,-0.21349600435607827,-0.6689558725189675,0.2549064896165389
2015-04-09,-0.20631345697616352,-0.016247441950959736,-0.8649364688191379,-0.24064527560858923,-0.6768649836386816,-0.5093851969470516
2015-04-10,-0.9713954496908648,-1.445834474938242e-06,-0.949419159776376,-0.37750791033724584,-0.7215458308005513,0.21581630770125393
2015-04-13,-1.502141850495814,0.038008259560900086,-1.0118346934374496,-0.5749771632152608,-0.7890314072152996,0.4432112864022624
2015-04-14,-0.7600188158896373,0.010825293915078036,-1.1496559311746277,-0.6679435327182318,-0.8209262525721222,0.44222964016781957
2015-04-15,0.5709562118663357,0.04840106270251246,-1.0248321338196693,-0.584747084162793,-0.7934619691114216,-0.44689564730457043
2015-04-16,0.5666536629151799,-0.292025767182605,-0.5733242776502039,-0.5049870531260885,-0.7656098153529851,-0.09284686984012815
