Date,Close,Return,Log_Return,Volatility_21d,Momentum_21d,MA_Dist_50d,Drawdown_252d,Volume_Ratio_21d
2014-11-25,375.3479919433594,-0.004120469378375846,-0.004128981904106339,0.7739696453242679,0.06334185316109697,-0.0018202893412208462,-0.17926946231733104,0.9939295251349747
2014-11-26,368.3699951171875,-0.01859073972939984,-0.018765719594816287,0.776572018390853,0.030065554020176855,-0.015719850502671454,-0.19452745013135997,0.7124420851744612
2014-11-27,369.6700134277344,0.0035291102092429583,0.003522897512379116,0.739738045396736,0.10154923601250787,-0.009346679227525908,-0.19168484873235353,0.34092055322738146
2014-11-28,376.4469909667969,0.018332505458648285,0.018166490984887675,0.7363763193278903,0.09018693315059001,0.0098075678676037,-0.17686640680943133,0.906414778287262
2014-12-01,379.2449951171875,0.007432664405697009,0.0074051782684100296,0.7309794605718982,0.12096198276346515,0.01856489117249147,-0.17074833105019038,0.46533770679909814
2014-12-02,381.3150024414063,0.005458232411423625,0.0054433902443987185,0.7179764435638607,0.1641287214012408,0.027130042361086227,-0.16622208271350145,0.48965594067374163
2014-12-03,375.010009765625,-0.01653486654186953,-0.0166730932729212,0.72267833749033,0.13470221602683474,0.01277616658430931,-0.18000848930139163,0.530625492982789
2014-12-04,369.60400390625,-0.014415630832770754,-0.014520545533967717,0.7218611960683547,0.08871650714918378,0.0004443041870356185,-0.19182918420562875,0.5837867660374493
2014-12-05,376.85400390625,0.019615588368569137,0.01942568211280815,0.7186786439517501,0.07891435393802038,0.021593420879705123,-0.17597643815151567,0.6142402573746475
2014-12-08,361.9089965820313,-0.03965728682542158,-0.04046506533686963,0.7305979313631719,0.05693088080440245,-0.01819850574132068,-0.20865497689464652,0.7615930290772578
2014-12-09,352.218994140625,-0.026774693453109455,-0.027139664971795784,0.6954657330960596,-0.04007646444431634,-0.042682287854754454,-0.22984299730393615,1.3202058551299802
