Date,Close,Return,Log_Return,Volatility_21d,Momentum_21d,MA_Dist_50d,Drawdown_252d,Volume_Ratio_21d
2005-03-11,1200.0799560546875,-0.007583249076131948,-0.007612148101110925,0.10506990822235555,0.0025646788782189844,0.004732945327010981,-0.020590790357191958,0.9243911999176597
2005-03-14,1206.8299560546875,0.0056246252309646305,0.005608866091690017,0.10410981893496944,0.0012693164893256004,0.010303836016492022,-0.01508198060519599,0.9199793122196879
2005-03-15,1197.75,-0.007523807317785902,-0.007552253930440114,0.1073458414347809,-0.006956086811267137,0.0025396848893874907,-0.022492314006937818,0.9621352995717571
2005-03-16,1188.0699462890625,-0.00808186492251095,-0.00811470022614856,0.1097379089840134,-0.018221373844822475,-0.005634782108055768,-0.03039239908585,1.0469191311506554
2005-03-17,1190.2099609375,0.0018012530786775116,0.0017996327677856619,0.11007693383159635,-0.016631694772773487,-0.0038823619049094724,-0.028645890409594192,0.9990256497698098
2005-03-18,1189.6500244140625,-0.00047045188816641215,-0.0004705625853757874,0.10695514622423465,-0.009244202028680037,-0.004408648661601189,-0.029102865784529187,1.4472619423479547
2005-03-21,1183.780029296875,-0.004934220146028734,-0.004946433602739591,0.10797909325276309,-0.014821975074732596,-0.009213821883247323,-0.03389348598389677,1.1144165654088531
2005-03-22,1171.7099609375,-0.010196208806246054,-0.010248546209256063,0.11285489856522841,-0.024867055928195714,-0.0191308764349306,-0.04374410972987944,1.2741905075915336
2005-03-23,1172.530029296875,0.0006998902345414226,0.0006996454255908223,0.10185378234717914,-0.009821311771317287,-0.018195014149023796,-0.04307483557055672,1.334750847368448
2005-03-24,1171.4200439453125,-0.0009466583574222476,-0.0009471067214324451,0.09944059360920646,-0.01627477669478139,-0.01902538774101,-0.04398071677489156,1.0164422110552764
2005-03-25,1171.4200439453125,0.0,0.0,0.09443274441842352,-0.023979260454444984,-0.018810110230010335,-0.04398071677489156,1.0106752851634502
2005-03-28,1174.280029296875,0.002441468682685466,0.002438493140166367,0.08766083727693756,-0.03061819755303119,-0.016245810882300312,-0.04164662563485406,1.0187200181349656
2005-03-29,1165.3599853515625,-0.007596181253847534,-0.007625179181011431,0.08860034960774676,-0.03177134513961666,-0.023217458875391415,-0.04892645157176815,1.2817804375238335
2005-03-30,1181.4100341796875,0.013772610206178593,0.01367862973137081,0.10039451507452828,-0.023958823193046097,-0.009711159510624621,-0.03582768631185904,1.1962789275044698
2005-03-31,1180.5899658203125,-0.0006941437228814573,-0.0006943847521812366,0.10035845683846795,-0.024370282382433106,-0.010484490917495577,-0.03649696047118176,1.2413170358098276
2005-04-01,1172.9200439453125,-0.006496685637735977,-0.006517880949263398,0.10185876922156524,-0.03102094861221616,-0.016996277618671573,-0.042756536830003564,1.198117054424267
2005-04-04,1176.1199951171875,0.002728192077877223,0.002724477316724463,0.09500202800786328,-0.03763951181863212,-0.014518785823769021,-0.04014499279718343,1.1357572435285495
2005-04-05,1181.3900146484375,0.004480851914030248,0.00447084278556942,0.09630859004542355,-0.035844024650967254,-0.010318266781157024,-0.03584402465096725,1.0115911160182756
2005-04-06,1184.0699462890625,0.002268456316200096,0.0022658872536414033,0.09658360886826313,-0.028997241222871284,-0.008239381834573359,-0.03365687893888465,0.9650852254931164
2005-04-07,1191.1400146484375,0.005970988776071051,0.005953233066958344,0.09417460564085225,-0.013148188489562784,-0.0025947797189302246,-0.027886855009195296,1.0154279433988185
2005-04-08,1181.199951171875,-0.008345000045604456,-0.008380014491591885,0.09739089746183448,-0.023196236368100087,-0.011081090857949654,-0.03599913924847625,0.8862922915940007
2005-04-11,1181.2099609375,8.474234709510142e-06,8.474198803386038e-06,0.09452333935067858,-0.01572394824360157,-0.011071716021448972,-0.03599097007892215,0.812170316992652
2005-04-12,1187.760009765625,0.005545202838389773,0.005529884802782768,0.09445671460811768,-0.01580168456491171,-0.005560433172741881,-0.03064534446997033,1.0398838971732138
2005-04-13,1173.7900390625,-0.011761610584853477,-0.01183132550562878,0.09936995435000787,-0.020004141880609505,-0.016937298862407968,-0.04204651644692929,1.0623557277368756
2005-04-14,1162.050048828125,-0.010001780423824047,-0.010052134263021657,0.10133429263365173,-0.021900981118334495,-0.026315621944909346,-0.05162775684566446,1.199806112878598
2005-04-15,1142.6199951171875,-0.016720496445511768,-0.01686186196276537,0.11447902159220216,-0.03998451313819207,-0.04162589417199766,-0.0674850115663486,1.3345612077521465
2005-04-18,1145.97998046875,0.0029405973691347675,0.002936282269934283,0.11563368717023725,-0.036708311729595655,-0.0379081075076274,-0.06474286044468178,1.0860891671344808
2005-04-19,1152.780029296875,0.00593382863926073,0.005916292813629376,0.11798559930010429,-0.02618729766746697,-0.03139384518204034,-0.05919320484491529,1.0590586161325286
2005-04-20,1137.5,-0.0132549392846395,-0.013343570060666856,0.12139327181413007,-0.02919661185616973,-0.04335667417527245,-0.0716635417932722,1.0931678141574448
2005-04-21,1159.949951171875,0.019736220810439464,0.019543986803022037,0.1414211504970258,-0.010729002934401488,-0.02386767428807735,-0.05334168846772282,1.1366425550950818
2005-04-22,1152.1199951171875,-0.006750253359446234,-0.0067731393687058975,0.14307651733791596,-0.01647577137499112,-0.02958824592935096,-0.05973187191539131,0.9997114660595664
2005-04-25,1162.0999755859375,0.008662275206615888,0.008624972960833317,0.14674984086244058,-0.007956213834266701,-0.020455563872833114,-0.0515870106219129,0.8756408657166372
2005-04-26,1151.8299560546875,-0.00883746643749117,-0.008876748450908203,0.14922515325625194,-0.019118159793307554,-0.028157260195407152,-0.05996857858442239,0.9512705052457416
2005-04-27,1156.3800048828125,0.00395027825436145,0.003942496392166546,0.14805084098282273,-0.0077057566602829475,-0.023428983057404023,-0.0562551929019879,1.0460961987896547
2005-04-28,1143.219970703125,-0.011380371611511175,-0.011445623573942097,0.14352769888429384,-0.03232583300604841,-0.03360368625263139,-0.0669953595131972,1.058959278715708
2005-04-29,1156.8499755859375,0.011922469194121543,0.011851956462206029,0.150878465965984,-0.020108582083263493,-0.021341599060423242,-0.055871640429020875,1.1424385487654716
2005-05-02,1162.1600341796875,0.004590101314615458,0.004579598925333747,0.15063169328565068,-0.009173694167107893,-0.016193131321835783,-0.051537995604588285,0.9617264653542611
2005-05-03,1161.1700439453125,-0.0008518536219271899,-0.0008522166554060164,0.1501942073630447,-0.012711246500307527,-0.01664843520474451,-0.05234594639829284,1.0504248679738901
2005-05-04,1175.6500244140625,0.012470163645930121,0.01239305156034736,0.1559666956055026,-0.004858675088838527,-0.0041303403119830545,-0.04052854527015045,1.1068940812709744
2005-05-05,1172.6300048828125,-0.002568808292038427,-0.0025721133412976343,0.15589085056355495,-0.009661541906458626,-0.006224366803314143,-0.04299324349903464,0.9540666427803655
2005-05-06,1171.3499755859375,-0.0010915883881061905,-0.0010921846046322305,0.1541381445334036,-0.016614368436225324,-0.006635341612796695,-0.04403790096177028,0.8191783219539526
2005-05-09,1178.8399658203125,0.006394323123307677,0.006373966172402125,0.15346549976444945,-0.0019979558492371208,0.0001365654236721257,-0.037925170406884416,0.8871009715080713
2005-05-10,1166.219970703125,-0.010705435413708386,-0.01076315086971956,0.1578475305723792,-0.012690368969186294,-0.009827877607970856,-0.04822460035824797,0.8952730149011153
2005-05-11,1171.1099853515625,0.004193046570356129,0.004184280247109813,0.15725595050862118,-0.014018003870451934,-0.005017615733460219,-0.044233761783030845,0.872212794881667
2005-05-12,1159.3599853515625,-0.010033216475797246,-0.010083888412137035,0.15580334319468844,-0.012293556113717519,-0.014144305972913442,-0.053823171351320115,0.9495877219461917
2005-05-13,1154.050048828125,-0.004580058472371085,-0.004590579075786052,0.152742290248328,-0.006884385064195531,-0.01752220898085355,-0.05815671655173376,1.0455259444515597
2005-05-16,1165.68994140625,0.01008612459220859,0.010035599091202397,0.14424154535314282,0.020190392595655915,-0.006604391613822209,-0.048657167848539615,0.9041889105901519
2005-05-17,1173.800048828125,0.006957345288654659,0.006933254635373273,0.14559261732549586,0.02427622544330621,0.0010855625059002843,-0.04203834727737519,0.9252872811830242
2005-05-18,1185.56005859375,0.010018750448482105,0.009968895481321639,0.1479251503625599,0.028435632526414345,0.011485266654066621,-0.03244076853953181,1.107935474769428
2005-05-19,1191.0799560546875,0.0046559408112019085,0.004645135445231884,0.13824206265610278,0.047103258070055,0.01650984398085467,-0.027935870026519913,0.877173554858129
2005-05-20,1189.280029296875,-0.0015111720658741445,-0.0015123150380106515,0.12338508452393679,0.025285641070434517,0.015160858269211413,-0.029404826185974134,0.8190298248826073
2005-05-23,1193.8599853515625,0.003851032508630725,0.0038436362656395443,0.12019246611663885,0.036228856726099545,0.019295969747441286,-0.025667032618896284,0.8512558980419067
2005-05-24,1194.0699462890625,0.00017586730443786003,0.00017585184159638718,0.11758951905518379,0.027510516629178694,0.01953929767732581,-0.025495679306298032,0.8535165335734395
2005-05-25,1190.010009765625,-0.0034000826635449677,-0.0034058760803961736,0.11306852126821919,0.03314730052838177,0.016039118511099657,-0.028809074552638342,0.8892579636536165
2005-05-26,1197.6199951171875,0.00639489188251563,0.00637453131772754,0.1140259758802023,0.0356630087516554,0.022407208719251535,-0.0225984135871222,0.8546371945436173
2005-05-27,1198.780029296875,0.0009686162425619482,0.0009681474365535906,0.10367565807722647,0.0485996221353433,0.02323802092258946,-0.021651686535016847,0.7280963324914598
2005-05-30,1198.780029296875,0.0,0.0,0.09782322188870007,0.03624502277376118,0.022976067608064133,-0.021651686535016847,0.7464741292044771
2005-05-31,1191.5,-0.006072865011894635,-0.006091379853434456,0.10079800090943483,0.025246063328121737,0.016420370317285576,-0.027593063777304454,0.998215548332816
2005-06-01,1202.219970703125,0.00899703793799822,0.008956805725932198,0.10397454008372607,0.035352209585373995,0.025045910331821318,-0.01884428168093615,0.9907638077633434
2005-06-02,1204.2900390625,0.0017218715458240386,0.001720390824511472,0.09638149323220084,0.024361003745746235,0.026235684871814758,-0.017154857567540104,1.0056984028788263
2005-06-03,1196.02001953125,-0.0068671327196959675,-0.006890819980251237,0.09958850362473778,0.019946628135935285,0.018761265069220545,-0.02390418560353227,0.9113093763656808
2005-06-06,1197.510009765625,0.0012457903797955527,0.001245015026845047,0.09931616554362327,0.022333234921187106,0.01962691823329253,-0.02268817482819838,0.8700038640631682
2005-06-07,1197.260009765625,-0.00020876652216783587,-0.00020878831693162237,0.09747215251460488,0.015625567913702954,0.018860579393118714,-0.022892204819013044,1.04125263870015
