Date,Log_Return,Volatility_21d,Momentum_21d,MA_Dist_50d,Drawdown_252d,Volume_Ratio_21d
2005-03-11,-0.669855202295887,-0.456660298857377,-0.11990590390559597,-0.09437110202388162,0.4008370963099365,-0.43520036054775196
2005-03-14,0.4461461164913106,-0.46548008765226817,-0.14850891989865908,0.04821624574227665,0.4653331060959138,-0.4589732498273212
2005-03-15,-0.6647994650822717,-0.43575260776176983,-0.3301348063482824,-0.15050776062888246,0.3785744491241551,-0.23182113526819212
2005-03-16,-0.7122762167598653,-0.41377805722305616,-0.5788846449648879,-0.35973383120467584,0.28608188040276133,0.22502563391621971
2005-03-17,0.12460426266286057,-0.41066363068878853,-0.5437827952342481,-0.3148805100992607,0.3065296442113193,-0.033042229099289555
2005-03-18,-0.06702559046989995,-0.439341700240424,-0.3806588888126091,-0.32835085747886666,0.30117947065648204,2.3822213687125715
2005-03-21,-0.4448391140964999,-0.4299352870584123,-0.5038222082125348,-0.45133961159770164,0.24509187620881348,0.5887268750001349
2005-03-22,-0.8923966596025513,-0.38514406438157883,-0.7256285619917989,-0.7051673359231524,0.12976280257567815,1.4496482078381008
2005-03-23,0.031753040613112925,-0.4862049998862441,-0.3934021020940348,-0.6812138734231964,0.13759852656551805,1.775969807753615
2005-03-24,-0.10725124007166585,-0.5083735786536164,-0.5359016543422823,-0.7024673452172038,0.12699265603267906,0.06080467078000405
2005-03-25,-0.027304850578617774,-0.5543778125927558,-0.7060250685200158,-0.6969573018438692,0.12699265603267906,0.029730332515932423
2005-03-28,0.17853121620065848,-0.6165874336261613,-0.8526200489177699,-0.6313238756560515,0.1543197142878088,0.0730783411933659
2005-03-29,-0.6709551710382319,-0.6079566735116589,-0.878082806787131,-0.8097637073280515,0.06908901183029471,1.4905455688482663
2005-03-30,1.1273243326896276,-0.49961045009714916,-0.7055737914722496,-0.46406900393094946,0.22244665720572535,1.0298316817153705
2005-03-31,-0.08591868215607024,-0.4999416963994947,-0.7146592596589452,-0.4838624768953713,0.21461093321588556,1.272513734251922
2005-04-01,-0.5774868282242215,-0.48615918833578736,-0.8615132320809262,-0.650532125734974,0.14132510265178513,1.0397361921511694
2005-04-04,0.2026714760579468,-0.5491481312607981,-1.0076583346926786,-0.5871205451030678,0.17190052222154742,0.7037183736105181
2005-04-05,0.3500842341031414,-0.5371454963287094,-0.9680120174826078,-0.4796079581736201,0.222255371297072,0.034665169257263526
2005-04-06,0.16396135081944502,-0.5346190563778287,-0.8168275631754348,-0.4263987484858293,0.24786202275181257,-0.2159258389433008
2005-04-07,0.4752145368818921,-0.556749185263884,-0.4668631727525899,-0.28192475146691404,0.31541627432126146,0.055339419996782914
2005-04-08,-0.7346717051702027,-0.5272029597862206,-0.6887350416852769,-0.4991324952691696,0.22043932154235624,-0.640491426697783
2005-04-11,-0.026589533515771466,-0.5535455689890886,-0.5237387606735919,-0.4988925456548467,0.22053496449668286,-1.039888151186267
2005-04-12,0.43947921323452,-0.5541576122288386,-0.5254552635308173,-0.3578308648593365,0.28312044795110886,0.1871171806982301
2005-04-13,-1.0260009169115585,-0.5090225009517242,-0.618250109854683,-0.6490225602276032,0.1496378750357672,0.30820374873231204
2005-04-14,-0.8758172967922075,-0.49097725348247395,-0.6601343914411418,-0.8890614138624379,0.03746268614043007,1.048837466338178
2005-04-15,-1.4506344010377992,-0.3702241790510943,-1.0594385244081073,-1.2809289323833823,-0.14819078560515317,1.77494795907795
