Date,Close,Return,Log_Return,Volatility_21d,Momentum_21d,MA_Dist_50d,Drawdown_252d,Volume_Ratio_21d
2005-03-11,60.02000045776367,-0.001995326456644797,-0.001997319772464312,0.0836825693633273,-0.00957092460332487,0.00882427476026759,-0.018639623814464,1.1531565184908479
2005-03-14,60.119998931884766,0.001666085860686728,0.0016646994793124658,0.0764890367044349,-0.017004593167463056,0.00977864000838421,-0.017004593167463028,0.49586776859504134
2005-03-15,59.560001373291016,-0.009314663482083874,-0.009358316245307549,0.0807002203519283,-0.021038770152639885,-0.0004531005293560391,-0.026160864586542265,1.2695817490494297
2005-03-16,57.36000061035156,-0.03693755393239495,-0.03763702394099575,0.15044450752188662,-0.0537776044040561,-0.03742561110870326,-0.06213210017235371,3.3074135090609555
2005-03-17,58.65999984741211,0.022663863724330824,0.022410854015996844,0.17366382913879178,-0.02977173774921249,-0.015999658231057055,-0.040876389899235484,2.0513137557959813
2005-03-18,58.369998931884766,-0.004943759227441169,-0.004956020031424507,0.17393275907745484,-0.03104254140899998,-0.020861033358135488,-0.04561806609692787,0.6151711378353376
2005-03-21,58.02000045776367,-0.005996204908784164,-0.006014254333640454,0.1745556705181887,-0.033805142466080795,-0.026568861125475397,-0.05134073573385239,0.8659132559560172
2005-03-22,57.70000076293945,-0.005515334234738045,-0.005530599846439821,0.17495284334861952,-0.03913403004126548,-0.03199287840239645,-0.05657290865116084,0.894291754756871
2005-03-23,57.20000076293945,-0.008665511150584781,-0.008703275012720228,0.17626144632462995,-0.04793610153697758,-0.04027810972563554,-0.06474818663100794,1.171165826164343
2005-03-24,57.900001525878906,0.012237775412635932,0.012163499208789234,0.1783713482912302,-0.045814086442246604,-0.028696217565768678,-0.05330278498473778,0.8098159509202454
2005-03-25,57.900001525878906,0.0,0.0,0.1775578276848874,-0.038844622964616216,-0.02890148075771324,-0.05330278498473778,0.8114754098360656
2005-03-28,57.400001525878906,-0.00863557835618567,-0.008673081023866982,0.17865315747381458,-0.04840845795289128,-0.03732945781074393,-0.06147806296458488,1.0971039182282794
2005-03-29,57.27999877929688,-0.002090640128779797,-0.0020928285675444218,0.17850496728292786,-0.05008292696474137,-0.039174467045770406,-0.06344017458789127,2.643094204748532
2005-03-30,57.7599983215332,0.008379880455056998,0.008344964184009962,0.18182235208373607,-0.04402515604145274,-0.031116362897703934,-0.0555919152119287,1.5043562439496612
2005-03-31,57.119998931884766,-0.0110803221649306,-0.011142166193409814,0.18413891187275033,-0.04926768989610664,-0.041453147135984456,-0.0660562610465456,0.9867768595041322
2005-04-01,56.29999923706055,-0.0143557372226506,-0.014459777737510233,0.1873823785060025,-0.0540994824586416,-0.05401047481877862,-0.07946371194370115,1.1249122807017544
2005-04-04,57.70000076293945,0.024866812519551917,0.024562665142252374,0.20961977088705017,-0.03155422978076061,-0.029736792945989472,-0.05657290865116084,1.3291753291753292
2005-04-05,58.41999816894531,0.012478291100271655,0.012401078880077427,0.2130136109771531,-0.026657818670699385,-0.01720649168614666,-0.04480055077342738,0.7016470588235294
2005-04-06,58.47999954223633,0.0010270690717499864,0.0010265419971747052,0.2125344201532945,-0.02889408241772995,-0.01593221721516296,-0.043819494961774126,0.5282392026578073
2005-04-07,58.04999923706055,-0.0073529464524912935,-0.007380112612724914,0.21231220805153492,-0.04049588037916452,-0.022908232005331916,-0.05085023901423632,0.4231609613983977
2005-04-08,57.650001525878906,-0.006890572203940182,-0.006914421818056631,0.21256196688466694,-0.04140335698437203,-0.028872695761955433,-0.05739042397466133,0.49351285189718486
