Date,Log_Return,Volatility_21d,Momentum_21d,MA_Dist_50d,Drawdown_252d,Volume_Ratio_21d
2005-03-11,-0.8013457437722834,0.30155499551607706,-0.3341458943334628,-0.1037122325085239,0.21349973979027448,-0.6507728315584375
2005-03-14,0.885906857525553,0.29831458573076547,-0.34053433986047876,0.11812479919943328,0.3411729742535588,-1.0181513207588861
2005-03-15,-0.7184725110254782,0.2958331616662528,-0.3336088257314289,-0.07558624836795419,0.24766395682802458,-1.459863757709659
2005-03-16,-0.6119165076385332,0.3057823435633087,-0.5198122230168268,-0.2341446785400206,0.1703371393437211,-1.086667944310111
2005-03-17,-0.37787073107025004,0.3099137652613811,-0.5661881934938369,-0.33210570252122207,0.12536278149147945,-1.3004685040495336
2005-03-18,-0.724133016823788,0.3280122029544918,-0.6462907001587614,-0.5122147486297076,0.03545304719269908,-0.8174955420210203
2005-03-21,1.0837749913004346,-0.4131738595438061,-1.1080099273370736,-0.2561409518598495,0.18471074253377676,-0.5690660794479009
2005-03-22,-0.6471669910054884,-0.40406474902992057,-1.2244047463498666,-0.4257071951799875,0.1037804277166979,-0.3838212787706759
2005-03-23,0.6704073755228616,-0.36780838244905545,-1.168876983838787,-0.27612994407498576,0.1991050655701068,0.0519560108897683
2005-03-24,0.024791482747010745,-0.43055368416271694,-0.940609839771278,-0.2839642289415239,0.20810485371424964,0.5446185079247625
2005-03-25,-0.04165670665004912,-0.519128053054999,-1.1109642328475429,-0.3076812698794258,0.20810485371424964,0.5116620856531787
2005-03-28,-0.4152819795517795,-0.558883906194982,-1.2738457016700604,-0.4209154581082684,0.1577331514991346,-0.6486262438359244
2005-03-29,-0.7876913345010169,-0.5542986272684871,-1.4451599766915517,-0.6158896632601419,0.05882714089456785,-0.3758519297852501
2005-03-30,-0.04165670665004912,-0.5509273650862234,-1.4303305021012669,-0.6343114359550075,0.05882714089456785,0.5019036127060038
2005-03-31,-0.7907977226460728,-0.5770521517308723,-1.3849593997653553,-0.8242678381054418,-0.03828818333442179,-0.5683369514333806
2005-04-01,-0.36599074909123525,-0.5800253810186147,-1.360759989814026,-0.9114810628083422,-0.07966115095690043,-0.56310444062057
2005-04-04,-0.24046819585232548,-0.5808757490187173,-1.3708243373267546,-0.9735188014649622,-0.10482382393133614,-0.8536359293864467
2005-04-05,-0.6312274691697427,-0.6070777609869238,-1.5408426693400565,-1.117967628163566,-0.17856681037763422,-0.8143866860199468
2005-04-06,0.4622961870566654,-0.7622556448882553,-1.1222788381943785,-1.0174398371286655,-0.11561394726721937,-0.21428356963726428
2005-04-07,0.5671066938063924,-0.7542024325190055,-0.8272953171716714,-0.8839476536061787,-0.03828818333442179,-0.3816020243383454
2005-04-08,-0.479392601461885,-0.7467427447150625,-0.9127381629860456,-0.9871399340344569,-0.09403229586010912,0.07386259447071522
2005-04-11,-0.7021936224803779,-0.7579880220405087,-0.892894614180741,-1.135663341859197,-0.17677577281821832,-1.01653036106517
2005-04-12,0.36200877488220445,-0.847640813145835,-0.9970787643467447,-1.0450317238235933,-0.12640477297077607,-0.27260459902481915
2005-04-13,-1.4611450415995544,-0.7162207213182256,-1.141991403806923,-1.344148239506676,-0.3008679857141798,-0.34772386667699295
2005-04-14,-0.3118267879439046,-0.7294383101430809,-1.0838253606949912,-1.3895181377446835,-0.33324011164101114,-0.9075968249532703
2005-04-15,-1.2226140968456445,-0.6404952661284539,-1.2462326315176357,-1.614205745444536,-0.47170417180784957,0.17464470179065505
2005-04-18,-0.2766805554610367,-0.6606083166774788,-1.1607198045083207,-1.6396353640680168,-0.49867965573948236,-0.4230663110028675
2005-04-19,1.1019587970995512,-0.6560129592865884,-1.1572203604875904,-1.3775194902485095,-0.3656108328325019,-0.8201951936103683
2005-04-20,-1.075455712970523,-0.6082847126109988,-1.2391389487916877,-1.5765282127911215,-0.48609884602801784,0.0128564913224721
2005-04-21,1.7581601493049823,-0.34222654830787735,-1.0290089516344414,-1.1731249584948074,-0.273891097047208,-0.06016154771588198
2005-04-22,-0.35494455694262245,-0.34586031023371994,-1.1031459126044652,-1.2192515637660724,-0.31165775786623,-0.8424370560177102
2005-04-25,0.47892348846631916,-0.3103699774005763,-1.0012961246252385,-1.0861956381161262,-0.24870629949115694,-0.8488326758676041
2005-04-26,-0.18948020399328436,-0.31371846772334094,-0.9566217794804908,-1.0992987475233373,-0.2666819952786469,-0.6611030425187929
2005-04-27,-1.3414484320395756,-0.2429048282419734,-1.0656447492251861,-1.3600606615017465,-0.42135459417435306,0.5414844599746973
2005-04-28,0.06598639702188923,-0.23916277093429253,-1.0445936819686363,-1.314716586503794,-0.40877308209521823,-0.48465864742726883
2005-04-29,0.3098614402998407,-0.246526115639566,-0.8253984062931816,-1.2006330289392138,-0.3674029239434222,0.045752387595443936
2005-05-02,-0.16354679186296184,-0.2495398953404586,-0.7842879290805685,-1.1891522392240694,-0.3817975981635879,-0.635447317848272
2005-05-03,-0.22523723292441541,-0.24970658550190916,-0.7811848536428682,-1.1881674174902028,-0.40337854720302796,-0.1112228353141161
