Date,Log_Return,Volatility_21d,Momentum_21d,MA_Dist_50d,Drawdown_252d,Volume_Ratio_21d
2005-03-11,-0.7965610662480918,0.47675074430989495,-0.2553520991040198,-0.09222911847410227,-0.1636898937938494,-0.4885395125740565
2005-03-14,0.9342898198730547,0.47399184848075315,-0.2608817701121483,0.09684654910842747,-0.06257144244458633,-0.8987402524633774
2005-03-15,-0.7115464050022317,0.4718791556562381,-0.25488722659857477,-0.06825683942380018,-0.13663149950361259,-1.3919394292846987
2005-03-16,-0.6022370148481103,0.4803499227066224,-0.41606000692985645,-0.2033990237778024,-0.19787509581924037,-0.9752432881653278
2005-03-17,-0.3621435401339371,0.48386742908587865,-0.4562018314685611,-0.28689295562367056,-0.23349522744325796,-1.2139647984658686
2005-03-18,-0.7173531771887806,0.4992765000286465,-0.5255364617648224,-0.4404031151692872,-0.30470461703642987,-0.6746957008063776
2005-03-21,1.13727082841674,-0.131771815438633,-0.9251885232289824,-0.22214684072366558,-0.1864910614051579,-0.39730888488369
2005-03-22,-0.6383983639697305,-0.12401628799952126,-1.0259368278783054,-0.36667118099442825,-0.2505886628790574,-0.19047164064594366
2005-03-23,0.7132218724322882,-0.09314749511005482,-0.9778734520218024,-0.23918381610275563,-0.17509061667002201,0.29610057819767066
2005-03-24,0.05092338834909799,-0.14656905678436546,-0.7802913949594806,-0.2458611171366176,-0.16796269637072947,0.8461886392578014
2005-03-25,-0.01724180956529821,-0.2219815734399662,-0.9277456926470065,-0.2660755750830233,-0.16796269637072947,0.8093907613272499
2005-03-28,-0.40052148812782096,-0.25582984099830064,-1.068731622964545,-0.36258709783329046,-0.20785757755887263,-0.4861427149990853
2005-03-29,-0.7825538296502917,-0.2519259190427811,-1.217016769305518,-0.5287670981544059,-0.2861921060409852,-0.18157337102386403
2005-03-30,-0.01724180956529821,-0.24905561504118506,-1.204180764778142,-0.5444683043214661,-0.2861921060409852,0.7984948244643352
2005-03-31,-0.7857404862714583,-0.2712983465740458,-1.1649087277649508,-0.7063715414484917,-0.3631083933865606,-0.3964947684892293
2005-04-01,-0.34995658169056937,-0.27382976402569564,-1.1439623527734453,-0.7807049318466943,-0.39587618869851643,-0.3906523474711532
2005-04-04,-0.22119054966036913,-0.27455377021138033,-1.152673788195649,-0.8335808054621191,-0.41580527198429,-0.715048672123367
2005-04-05,-0.6220469679354163,-0.29686225164539026,-1.2998372002351763,-0.9566971225588379,-0.4742104390395959,-0.6712244713540895
2005-04-06,0.49973313062127134,-0.4289812257983036,-0.9375393184813706,-0.871015489270742,-0.4243511552790837,-0.001172332793106532
2005-04-07,0.6072519208385924,-0.42212469360369437,-0.6822093141513735,-0.7572377150089958,-0.3631083933865606,-0.18799370620801323
2005-04-08,-0.46628871625805407,-0.41577349022741544,-0.7561664020460295,-0.8451903402362675,-0.40725827612535465,0.3205606297725703
2005-04-11,-0.6948468730876382,-0.4253477573004711,-0.7389903462961529,-0.97177949566215,-0.47279191976202106,-0.8969303509987046
2005-04-12,0.3968543108787843,-0.5016784462684466,-0.8291694160312215,-0.8945325475208404,-0.4328975948559495,-0.06629135883610608
2005-04-13,-1.4734094518591163,-0.38978693648097196,-0.9546019986126411,-1.1494749007082614,-0.5710741669792416,-0.15016665387019537
2005-04-14,-0.29439303413664863,-0.4010404362221159,-0.9042549962169205,-1.1881444759881716,-0.5967132075688013,-0.7752993398605416
2005-04-15,-1.2287149130704098,-0.3253140283228964,-1.044830473174417,-1.379649740444193,-0.706378098494928,0.43309006795556604
2005-04-18,-0.2583386297220406,-0.3424383474514682,-0.9708128113916152,-1.4013238589652774,-0.7277429458024353,-0.23429113942405988
2005-04-19,1.1559245002832088,-0.3385258446573427,-0.9677837843670961,-1.1779178142448197,-0.6223511355942218,-0.6777100282968196
2005-04-20,-1.077753984674456,-0.29788985433216475,-1.0386903673310384,-1.3475365058572584,-0.7177788213711012,0.25244355328386064
2005-04-21,1.8290819700450076,-0.07136703517137259,-0.8568073492627447,-1.0037087011674939,-0.5497082071075965,0.17091440958253262
2005-04-22,-0.3386249580475035,-0.07446083234071345,-0.9209783595614246,-1.0430232313784003,-0.5796197721330022,-0.7025444393584593
2005-04-25,0.5167900783222649,-0.04424424316978606,-0.8328198525519995,-0.9296172874997677,-0.52976160093663,-0.7096855433468473
2005-04-26,-0.16888503783429454,-0.047095159133338664,-0.7941509103015946,-0.9407853018727552,-0.5439985279448448,-0.500073830188495
2005-04-27,-1.3506199047793102,0.013195812550882445,-0.8885183354393512,-1.1630373424178753,-0.6665007401919802,0.8426892814408447
2005-04-28,0.09318277133746164,0.016381812773868916,-0.870297083366927,-1.124389776747068,-0.6565360594785765,-0.3030627815193493
2005-04-29,0.3433594991349395,0.010112636237001147,-0.6805673978126602,-1.027154321329012,-0.6237704892949002,0.2891738502042469
2005-05-02,-0.14228151128978864,0.007546694026718263,-0.6449832462359464,-1.0173690390294214,-0.6351712121710712,-0.47142763137280363
2005-05-03,-0.2055660215606801,0.007404773460600497,-0.6422973054681455,-1.0165296578614218,-0.6522635350427307,0.11390133296478638
2005-05-04,1.0517384492062174,0.068781321200279,-0.3473392391792055,-0.7895567555983772,-0.5539815659665469,0.26831065767610285
2005-05-05,0.6474387583687702,0.07943839324613552,-0.32061035295419554,-0.6316823477777449,-0.49130359633436055,1.0934212547223578
2005-05-06,0.4433237012268016,0.06851307454274527,-0.3502678576427293,-0.5097868182942243,-0.4471531573134975,-0.3451846045386036
2005-05-09,0.6117026256765403,0.08154963542321,-0.1526082367592041,-0.35309354643019314,-0.38589315067681423,1.8079844149586881
2005-05-10,-1.3770803642780032,0.15889489731134038,-0.2784248453692069,-0.5882681559249436,-0.5169420806418507,1.5853274829679993
2005-05-11,-0.5951201855140419,0.16281896805142135,-0.4569429930947662,-0.6683795801377534,-0.5710741669792416,0.608111921207589
2005-05-12,0.7261468353102264,0.07929465659379333,-0.05399904605110026,-0.49504918045615626,-0.5012688333298342,1.9618062009596466
2005-05-13,3.5961481746296897,0.665014505915825,0.7253833305838615,0.27542830568142257,-0.13948745164912774,8.883404046415427
2005-05-16,0.10405407103669043,0.572577602687181,1.01342569565169,0.31793785890103365,-0.12666737507227843,0.44957946093416046
2005-05-17,0.3574773203480815,0.5598541480645234,1.1503574518556503,0.4064839070927941,-0.08677388458931033,0.3119950044971106
2005-05-18,0.23459260507233634,0.5249279524958697,0.9464013917150293,0.46237383657910713,-0.0597163247221767,-0.09508273111767242
2005-05-19,-0.08340161693438851,0.4461561236953493,1.1667582943976718,0.4467529009645502,-0.06684396688043245,-0.479306909475583
2005-05-20,0.5862826345479284,0.33324639842727466,0.8923366641908371,0.5767069669239483,-0.0013103232437660169,-0.20946439799072833
2005-05-23,0.76679710475787,0.32742484010741035,1.135931528887498,0.7518165852525598,0.08557008853314439,0.48682787939935107
2005-05-24,0.462323993409444,0.32634767766130934,1.1237438559815456,0.8518493310725562,0.13970161858846544,-0.27915193032928326
2005-05-25,-0.4587008280982436,0.3435961327647056,1.059218298682706,0.7338308106428125,0.08984372553312799,-0.255205068562766
2005-05-26,0.9340641665294562,0.21729903051191782,1.5830389421909057,0.9388162366396222,0.198089819040648,0.701966530441611
2005-05-27,-0.2401820707182859,0.23317210333288707,1.5044090034061517,0.8623918123959718,0.17245133473315752,-1.1028551384690253
2005-05-30,-0.01724180956529821,0.24066185563573822,1.420213461058297,0.8451608482882786,0.17245133473315752,-1.088632829947729
2005-05-31,-0.5431585159216008,0.2692142814584602,1.3276503190714974,0.7040659625444713,0.11262820468234595,0.5560924740232945
2005-06-01,0.2968748874723659,0.2536255044037162,1.443837517264382,0.7624409303920536,0.14824833630636394,0.6091956809094659
2005-06-02,1.2348984659354565,0.268448183107433,1.4866188282858304,1.039822739067807,0.2935350277027202,0.15339063328125618
2005-06-03,-0.10182105333689859,0.2742663373109014,1.3130509601924494,0.997385196802215,0.2835528241041228,-0.2964203162557819
2005-06-06,-0.3450638476571721,0.2954237746604459,1.1344788503250722,0.8967853206924089,0.245095097642886,-0.4887679001134256
2005-06-07,-0.8569808032025751,0.351425181498463,0.812599147312119,0.6783073562874107,0.14824833630636394,1.140447513324194
